dateraw,cp_flag,exdateraw,tauday,x,s,tr,money,oprice,volume,iv,deltachk
26Jan2026,C,20Mar2026,53,110.0,73.80999755859375,0.0379,-6.516740135640809,0.075,180.0,0.51758294921875,0.0289510684524608
26Jan2026,C,17Apr2026,81,70.0,73.80999755859375,0.0379,-6.972936370494978,6.15,4.0,0.3188544677734374,0.6857850957046401
26Jan2026,C,17Apr2026,81,72.5,73.80999755859375,0.0379,-6.937845050683708,4.449999999999999,8.0,0.2828440856933593,0.6041651509420511
26Jan2026,C,17Apr2026,81,75.0,73.80999755859375,0.0379,-6.903943499008026,3.15,19.0,0.2749095947265625,0.5024721416468425
26Jan2026,C,17Apr2026,81,77.5,73.80999755859375,0.0379,-6.871153676185036,2.15,3.0,0.2668530346679688,0.3980851029434617
26Jan2026,C,17Apr2026,81,80.0,73.80999755859375,0.0379,-6.839404977870455,1.4500000000000002,1.0,0.2674633801269531,0.305232522782899
26Jan2026,C,17Apr2026,81,82.5,73.80999755859375,0.0379,-6.808633319203701,0.95,28.0,0.2690502783203125,0.227096027272743
26Jan2026,C,15May2026,109,70.0,73.80999755859375,0.0379,-6.977147481606089,6.85,1.0,0.3155586022949218,0.6769533811634076
26Jan2026,C,15May2026,109,77.5,73.80999755859375,0.0379,-6.875364787296147,2.925,7.0,0.2785716674804687,0.4325071858968357
26Jan2026,C,15May2026,109,80.0,73.80999755859375,0.0379,-6.843616088981566,2.125,33.0,0.2767406311035155,0.3512088255547906
26Jan2026,C,15May2026,109,85.0,73.80999755859375,0.0379,-6.782991467165132,1.1,158.0,0.2817454638671874,0.2217442247816365
26Jan2026,C,15May2026,109,90.0,73.80999755859375,0.0379,-6.725833053325183,0.55,2.0,0.2885813330078124,0.1341643602441117
26Jan2026,C,18Jun2026,143,80.0,73.80999755859375,0.0379,-6.848729581045058,2.675,4.0,0.2742992492675781,0.3833376020840685
26Jan2026,C,18Jun2026,143,85.0,73.80999755859375,0.0379,-6.788104959228623,1.45,12.0,0.268439932861328,0.2521554116540239
26Jan2026,C,18Jun2026,143,90.0,73.80999755859375,0.0379,-6.730946545388675,0.8500000000000001,2.0,0.2910227148437499,0.1798055388407951
26Jan2026,C,18Jun2026,143,100.0,73.80999755859375,0.0379,-6.625586029730848,0.3,3.0,0.305671005859375,0.0786898391846598
26Jan2026,C,18Dec2026,326,75.0,73.80999755859375,0.0379,-6.940790721230249,7.1,72.0,0.2847971911621093,0.5796192717417417
26Jan2026,C,18Dec2026,326,80.0,73.80999755859375,0.0379,-6.876252200092678,5.05,5.0,0.2842478802490233,0.4842619931314615
26Jan2026,C,15Jan2027,354,40.0,73.80999755859375,0.0379,-7.573610491763734,33.900000000000006,10.0,0.5430953894042969,0.9307696127366488
