dateraw,cp_flag,exdateraw,tauday,x,s,tr,money,oprice,volume,iv,deltachk
03Nov2025,C,14Nov2025,11,180.0,204.5500030517578,0.0406,-7.03738310960893,24.925,10.0,0.7797873583984375,0.8464216071471994
03Nov2025,C,14Nov2025,11,192.5,204.5500030517578,0.0406,-6.970243806771301,13.025,2.0,0.5444381494140625,0.7588490267480428
03Nov2025,C,14Nov2025,11,195.0,204.5500030517578,0.0406,-6.957340401935393,11.625,4.0,0.4776663562011719,0.7365715983287979
03Nov2025,C,14Nov2025,11,197.5,204.5500030517578,0.0406,-6.944601376157963,8.725000000000001,32.0,0.4212704357910156,0.7029451519848611
03Nov2025,C,14Nov2025,11,200.0,204.5500030517578,0.0406,-6.932022593951103,7.625,129.0,0.3947814428710938,0.6481581325806038
03Nov2025,C,14Nov2025,11,202.5,204.5500030517578,0.0406,-6.919600073952546,5.7,146.0,0.3409489733886719,0.5872371832345286
03Nov2025,C,14Nov2025,11,205.0,204.5500030517578,0.0406,-6.907329981360732,4.325,502.0,0.333014482421875,0.5048105236938979
03Nov2025,C,14Nov2025,11,207.5,204.5500030517578,0.0406,-6.895208620828387,3.24,164.0,0.338751729736328,0.4233705902032518
03Nov2025,C,14Nov2025,11,210.0,204.5500030517578,0.0406,-6.883232429781671,2.35,824.0,0.3267889587402344,0.3395928408349612
03Nov2025,C,14Nov2025,11,212.5,204.5500030517578,0.0406,-6.871397972134669,1.7000000000000002,297.0,0.3293524096679687,0.2686514223149121
03Nov2025,C,14Nov2025,11,215.0,204.5500030517578,0.0406,-6.859701932371477,1.1949999999999998,591.0,0.3284979260253906,0.2050420905386209
03Nov2025,C,14Nov2025,11,217.5,204.5500030517578,0.0406,-6.848141109970401,0.825,936.0,0.3291082714843749,0.1528089129720491
03Nov2025,C,14Nov2025,11,220.0,204.5500030517578,0.0406,-6.8367124141467785,0.605,239.0,0.3393620751953125,0.1178614803129806
03Nov2025,C,14Nov2025,11,222.5,204.5500030517578,0.0406,-6.825412858892845,0.4399999999999999,83.0,0.3461979443359374,0.0886412545630669
03Nov2025,C,14Nov2025,11,225.0,204.5500030517578,0.0406,-6.81423955829472,0.32,135.0,0.3530338134765625,0.0662672439031027
03Nov2025,C,14Nov2025,11,227.5,204.5500030517578,0.0406,-6.803189722108135,0.225,23.0,0.364264169921875,0.0514845147741854
03Nov2025,C,14Nov2025,11,230.0,204.5500030517578,0.0406,-6.792260651575945,0.215,183.0,0.393560751953125,0.0480251791557222
03Nov2025,C,14Nov2025,11,232.5,204.5500030517578,0.0406,-6.781449735471729,0.1699999999999999,8.0,0.4062559375,0.0389146316373719
03Nov2025,C,14Nov2025,11,235.0,204.5500030517578,0.0406,-6.770754446354982,0.245,25.0,0.4868215380859375,0.0564476794313808
03Nov2025,C,14Nov2025,11,240.0,204.5500030517578,0.0406,-6.749701037157148,0.065,135.0,0.41992767578125,0.0162101947218011
03Nov2025,C,14Nov2025,11,242.5,204.5500030517578,0.0406,-6.739338250121602,0.065,34.0,0.442388388671875,0.0153201446525058
03Nov2025,C,14Nov2025,11,245.0,204.5500030517578,0.0406,-6.729081749954413,0.04,53.0,0.437505625,0.0101236775214434
03Nov2025,C,21Nov2025,18,170.0,204.5500030517578,0.0406,-7.095669301226656,35.45,4.0,0.594730615234375,0.9308371844480288
03Nov2025,C,21Nov2025,18,180.0,204.5500030517578,0.0406,-7.038510887386708,25.675,43.0,0.6323278955078125,0.8401282416253119
03Nov2025,C,21Nov2025,18,185.0,204.5500030517578,0.0406,-7.011111913198593,21.075000000000003,20.0,0.5546919531250001,0.8141701229603746
03Nov2025,C,21Nov2025,18,190.0,204.5500030517578,0.0406,-6.984443666116432,16.475,13.0,0.4397028686523437,0.7953167412491398
03Nov2025,C,21Nov2025,18,195.0,204.5500030517578,0.0406,-6.958468179713171,12.35,23.0,0.4257869921875,0.7170557657316772
03Nov2025,C,21Nov2025,18,197.5,204.5500030517578,0.0406,-6.9457291539357415,10.725,41.0,0.4455621850585937,0.6642838883041582
03Nov2025,C,21Nov2025,18,200.0,204.5500030517578,0.0406,-6.933150371728881,8.575,180.0,0.3554751953124999,0.6367543448693757
03Nov2025,C,21Nov2025,18,202.5,204.5500030517578,0.0406,-6.920727851730324,6.975,196.0,0.3394841442871094,0.5784227998194835
03Nov2025,C,21Nov2025,18,205.0,204.5500030517578,0.0406,-6.90845775913851,5.6,806.0,0.3347234497070312,0.5137760228940784
03Nov2025,C,21Nov2025,18,207.5,204.5500030517578,0.0406,-6.896336398606165,4.4,323.0,0.3237372314453124,0.4461576178295925
03Nov2025,C,21Nov2025,18,210.0,204.5500030517578,0.0406,-6.884360207559449,3.475,864.0,0.3230048168945311,0.3810181474250109
03Nov2025,C,21Nov2025,18,212.5,204.5500030517578,0.0406,-6.872525749912446,2.755,205.0,0.3277655114746093,0.3227758107331726
03Nov2025,C,21Nov2025,18,215.0,204.5500030517578,0.0406,-6.860829710149255,2.1100000000000003,925.0,0.3252020605468749,0.2656235856890013
03Nov2025,C,21Nov2025,18,217.5,204.5500030517578,0.0406,-6.849268887748179,1.6,126.0,0.3264227514648437,0.2168206384094742
03Nov2025,C,21Nov2025,18,220.0,204.5500030517578,0.0406,-6.837840191924556,1.22,1388.0,0.3255682678222655,0.1727646442788599
03Nov2025,C,21Nov2025,18,222.5,204.5500030517578,0.0406,-6.826540636670623,0.875,548.0,0.3335027587890625,0.1419309687979605
